Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
44,-1.7286988496780396,5.394888877868652,77.08547973632812,2.5425022074459376,5.289143123185221,-87.69697059005176,-13.050016,7.0062885,13.2762985,24.822588,-16.537722,-5.8060837,-17.972559,-6.2773576,2.3185098,33.37714,-20.219341,5.062179,-9.994991,0.45938286,12.398533,-9.177482,22.843653,-30.996504,45.85503,9.671109,0.55447036,12.381646,29.231268,-18.86313,24.307268,53.63215,-5.9367447,-4.1443925,-17.52912
45,-1.8416632413864136,5.480264663696289,76.92991638183594,2.636417067299354,5.516472195386137,-87.46548766616242,-14.036995,7.0633416,13.001752,26.04615,-16.952574,-5.8329253,-18.803751,-6.359153,2.2059286,34.517544,-20.726421,5.0052366,-10.239391,0.45251638,12.710744,-9.538946,23.310326,-30.801184,45.168587,9.80256,0.55582136,12.573147,30.23522,-19.063513,24.093725,52.551144,-6.3315673,-4.2392354,-17.898952
46,-1.9546868801116943,5.566357612609863,76.76199340820312,2.7345862497684625,5.7437968010677425,-87.22200194800757,-15.041688,7.1135855,12.7152815,27.295593,-17.372255,-5.853542,-19.638771,-6.4491687,2.088924,35.671227,-21.24445,4.9621344,-10.4806795,0.4411934,13.025404,-9.891709,23.784496,-30.60555,44.47963,9.917152,0.55717546,12.777648,31.19587,-19.24634,23.905947,51.42351,-6.8186927,-4.3195286,-18.280056
47,-2.069859266281128,5.6442975997924805,76.58387756347656,2.8254713649758387,5.9763333146375945,-86.98154582017814,-16.063063,7.173188,12.427012,28.567936,-17.802835,-5.8751755,-20.486282,-6.5289803,1.9739918,36.83647,-21.76473,4.909761,-10.7085085,0.4429178,13.340646,-10.217096,24.262995,-30.406391,43.77862,10.037128,0.56513834,13.007385,32.082813,-19.410072,23.722567,50.27533,-7.337299,-4.386965,-18.685299
48,-2.185019016265869,5.733553409576416,76.39766693115234,2.8970426873329425,6.219502044384918,-86.75911666504837,-17.100042,7.2586303,12.146348,29.859806,-18.250175,-5.904904,-21.352753,-6.579739,1.8671792,38.00774,-22.276785,4.8248987,-10.912288,0.47617462,13.654272,-10.498938,24.740456,-30.201508,43.059437,10.183997,0.58682674,13.275108,32.865295,-19.552082,23.521606,49.134235,-7.8261805,-4.4439116,-19.12751
49,-2.29613995552063,5.814691066741943,76.19947814941406,2.946747088513699,6.4780191146622865,-86.55328463857263,-18.161474,7.371946,11.870171,31.17806,-18.723093,-5.9417353,-22.249178,-6.5984716,1.7673941,39.19891,-22.786972,4.6896563,-11.091615,0.5480741,13.960804,-10.748475,25.214626,-30.00181,42.330723,10.354052,0.6138199,13.577963,33.546486,-19.672447,23.323618,48.00911,-8.235464,-4.496067,-19.619558
50,-2.4134743213653564,5.894612789154053,75.9910888671875,2.980475345877848,6.748019597500571,-86.35799427319316,-19.24451,7.5045443,11.59432,32.5206,-19.215618,-5.982453,-23.167921,-6.594147,1.6718994,40.40564,-23.296574,4.5201783,-11.2507305,0.6494194,14.262453,-10.972655,25.684929,-29.805355,41.5979,10.539148,0.6460668,13.911844,34.139286,-19.77103,23.13174,46.885628,-8.609216,-4.540234,-20.151594
51,-2.5354714393615723,5.968902111053467,75.77674102783203,2.999618453644564,7.0224479750504125,-86.18132417965202,-20.333075,7.6594462,11.326101,33.875072,-19.71266,-6.0311103,-24.090532,-6.565905,1.5841886,41.60282,-23.792267,4.344265,-11.384798,0.7743854,14.568748,-11.147072,26.146118,-29.589897,40.851044,10.756092,0.7034144,14.28747,34.626076,-19.843441,22.89654,45.758442,-9.027533,-4.5648394,-20.702684
52,-2.6585776805877686,6.04370641708374,75.5547866821289,3.005246536651935,7.2942386331518945,-86.03135300809973,-21.410267,7.839818,11.072884,35.227917,-20.19861,-6.0922823,-24.998802,-6.512456,1.5073069,42.766052,-24.260876,4.1895137,-11.487968,0.91788185,14.8882265,-11.2490835,26.589308,-29.333017,40.08473,11.022831,0.80577326,14.716062,34.988617,-19.881516,22.569452,44.62387,-9.570741,-4.5572414,-21.251562
53,-2.7781057357788086,6.117284774780273,75.32573699951172,3.0013420923389056,7.575696565022871,-85.90300619716815,-22.479124,8.035959,10.833248,36.555355,-20.677994,-6.1748385,-25.909586,-6.44241,1.4403393,43.89885,-24.697287,4.0648327,-11.55963,1.0857013,15.208305,-11.29702,27.01012,-29.049612,39.298058,11.387356,0.99177766,15.212982,35.246155,-19.879204,22.127678,43.478546,-10.303687,-4.5125647,-21.757345
54,-2.9018492698669434,6.188876628875732,75.09153747558594,2.985447613709696,7.8660031257792875,-85.7945638709756,-23.54687,8.250512,10.603649,37.87241,-21.156452,-6.2745075,-26.826035,-6.3533144,1.3812346,45.012848,-25.110003,3.9544928,-11.597895,1.2795728,15.52723,-11.302806,27.405676,-28.749681,38.50574,11.825965,1.2417125,15.768088,35.39682,-19.8341,21.599222,42.332764,-11.170009,-4.43587,-22.24318
55,-3.0287363529205322,6.255795955657959,74.86096954345703,2.949003069333531,8.13811365189922,-85.71934530095956,-24.598577,8.503929,10.388212,39.215626,-21.617039,-6.3763227,-27.706488,-6.2270565,1.3300747,46.090485,-25.503218,3.8490145,-11.594438,1.4885342,15.868704,-11.241353,27.768574,-28.408083,37.73237,12.245804,1.4869802,16.354227,35.388336,-19.745327,21.009756,41.207275,-12.068447,-4.328068,-22.784481
56,-3.154547929763794,6.314868450164795,74.6254653930664,2.8827034911713927,8.365214857756053,-85.69057212116316,-25.618874,8.81687,10.189632,40.619263,-22.04089,-6.465102,-28.509182,-6.0456467,1.2866137,47.11355,-25.88116,3.7392843,-11.542669,1.7025712,16.256413,-11.08662,28.089,-27.99672,37.003593,12.557111,1.6565574,16.946447,35.16951,-19.613268,20.387213,40.12074,-12.897026,-4.1891284,-23.456953
57,-3.2850141525268555,6.376551151275635,74.39012908935547,2.768491852449721,8.554387189303647,-85.71741964314931,-26.586103,9.211611,10.013959,42.037437,-22.466784,-6.5598383,-29.233639,-5.784829,1.2473263,48.065865,-26.240925,3.628133,-11.439819,1.9475293,16.691422,-10.825366,28.363205,-27.501854,36.306522,12.751321,1.7183887,17.556604,34.76041,-19.433619,19.69829,39.079098,-13.675585,-4.017443,-24.288994
58,-3.4238193035125732,6.418082237243652,74.15909576416016,2.6155861410941363,8.715077057903644,-85.79117359337933,-27.512442,9.672041,9.854872,43.4657,-22.887817,-6.661258,-29.897505,-5.460957,1.2115632,48.960896,-26.581438,3.518551,-11.288484,2.220973,17.160309,-10.480603,28.589628,-26.944546,35.643875,12.872848,1.7126184,18.193293,34.172062,-19.205706,18.941916,38.077843,-14.441664,-3.8094013,-25.237541
59,-3.5640294551849365,6.459953784942627,73.92977905273438,2.4540172035848813,8.823177773372446,-85.89896555988646,-28.432825,10.163973,9.6989565,45.002357,-23.218319,-6.7282186,-30.487095,-5.113821,1.185477,49.82509,-26.909946,3.4012651,-11.088894,2.4708781,17.66453,-10.079821,28.758944,-26.34736,35.065594,12.916161,1.6748471,18.826895,33.34772,-18.942425,18.189335,37.113705,-15.120481,-3.5647266,-26.270603
60,-3.706867218017578,6.496674537658691,73.70531463623047,2.314080978828301,8.855190497712696,-86.02741277319184,-29.379585,10.652602,9.533598,46.74037,-23.369942,-6.7197666,-30.98901,-4.7826424,1.1760744,50.684708,-27.23377,3.2674146,-10.8434725,2.6474743,18.206175,-9.653902,28.858322,-25.73243,34.626354,12.875053,1.6400533,19.427958,32.238213,-18.668373,17.50953,36.174164,-15.635598,-3.2867,-27.35616
61,-3.847385883331299,6.529965877532959,73.48887634277344,2.1872744856056774,8.813500736982148,-86.19379260264171,-30.32766,11.159724,9.388366,48.67661,-23.397306,-6.6204724,-31.414213,-4.4504633,1.1901505,51.546074,-27.5439,3.103401,-10.538288,2.761887,18.783558,-9.198253,28.871574,-25.079006,34.33677,12.695538,1.5761019,19.99769,30.838684,-18.405052,16.951817,35.2906,-15.791428,-2.9825976,-28.5528
62,-3.991931200027466,6.561233043670654,73.28298950195312,2.062085137636932,8.707355520413875,-86.39815112067565,-31.266016,11.694629,9.258559,50.762077,-23.316853,-6.4552207,-31.764936,-4.103519,1.2222967,52.39478,-27.838074,2.9181697,-10.18511,2.8410585,19.39449,-8.70459,28.793262,-24.380426,34.18089,12.403126,1.4743061,20.549355,29.188618,-18.161053,16.467768,34.43933,-15.678621,-2.6589794,-29.854893
63,-4.12653923034668,6.589677810668945,73.0904769897461,1.9639174070809151,8.523136955780396,-86.60158809985616,-32.248158,12.203726,9.082549,53.020603,-22.980913,-6.2430835,-32.010605,-3.7855468,1.2617886,53.21785,-28.135204,2.736988,-9.824438,2.85894,20.041904,-8.1937895,28.630438,-23.679857,34.167213,12.108671,1.4070692,21.072393,27.310476,-17.937292,15.98159,33.522705,-15.65128,-2.3103764,-31.131031
64,-4.2578864097595215,6.624756813049316,72.90784454345703,1.9183618574183612,8.24770447174365,-86.76526072503839,-33.326847,12.631734,8.801265,55.471745,-22.24319,-6.0018373,-32.12325,-3.5413985,1.2990396,54.005867,-28.450632,2.5852728,-9.490617,2.7856734,20.729572,-7.6873493,28.398487,-23.024166,34.301865,11.919597,1.449412,21.557125,25.223482,-17.729267,15.412987,32.44781,-16.067696,-1.915666,-32.2472
65,-4.4045562744140625,6.650033473968506,72.73625183105469,1.94022629074429,7.879119127941345,-86.87905564358523,-34.52024,12.959817,8.386552,58.168434,-21.04854,-5.7538395,-32.09686,-3.3894093,1.3351305,54.751266,-28.784168,2.47719,-9.192685,2.5938833,21.457075,-7.172698,28.101753,-22.392727,34.579147,11.877459,1.6567689,22.01614,22.93732,-17.526707,14.735774,31.182537,-17.081896,-1.43921,-33.124767
66,-4.549055099487305,6.677865028381348,72.58985900878906,2.0131459126173255,7.423600821076674,-86.96466575635385,-35.79576,13.219315,7.8815126,61.075146,-19.474432,-5.4798517,-31.945131,-3.302856,1.3745408,55.459328,-29.127293,2.3971512,-8.900362,2.300167,22.22172,-6.6496453,27.741156,-21.782352,35.001366,11.916683,1.9799387,22.449553,20.445847,-17.334154,13.97963,29.783796,-18.491276,-0.89056635,-33.841923
67,-4.694631099700928,6.708681583404541,72.45352935791016,2.1180116175251418,6.880381389508802,-87.03098147517524,-37.1373,13.43305,7.3357177,64.09234,-17.570261,-5.134004,-31.666689,-3.2600546,1.4133244,56.133522,-29.481936,2.3256137,-8.59344,1.9380997,23.023687,-6.1464686,27.33426,-21.258383,35.57668,11.983746,2.3379369,22.830523,17.7393,-17.177734,13.153555,28.291178,-20.119902,-0.30926698,-34.496967
68,-4.842402935028076,6.72766637802124,72.33277893066406,2.234794718176849,6.248587963412841,-87.0868885978858,-38.52943,13.627573,6.800142,67.12264,-15.380414,-4.6706843,-31.26106,-3.239807,1.448083,56.77993,-29.851877,2.2425213,-8.260263,1.5417053,23.864122,-5.6759434,26.907389,-20.875967,36.299957,12.022102,2.6488872,23.132435,14.802522,-17.09207,12.281011,26.740585,-21.786373,0.26517004,-35.189674
69,-4.984187126159668,6.74033260345459,72.2242660522461,2.3681228166555264,5.5092843834084695,-87.1136006294378,-40.00841,13.834656,6.304621,70.17736,-12.48399,-3.990283,-30.703106,-3.2567668,1.4643853,57.396862,-30.246939,2.1367598,-7.9254913,1.0974312,24.765982,-5.214121,26.47397,-20.600035,37.15916,12.047858,2.916075,23.363281,11.629539,-17.09018,11.390107,25.067984,-23.536224,0.82906926,-35.94169
70,-5.128658771514893,6.7565484046936035,72.11483764648438,2.5218253637006818,4.667556878443079,-87.11724834539693,-41.57293,14.067,5.8362217,73.29082,-8.982391,-3.1198568,-29.99918,-3.3126109,1.4684364,57.981297,-30.661858,2.0199878,-7.596535,0.58905566,25.719496,-4.7254663,26.03788,-20.393871,38.134533,12.07671,3.1751223,23.53053,8.222572,-17.179598,10.488761,23.280869,-25.430384,1.4063809,-36.69344
71,-5.264369010925293,6.762694358825684,72.00228881835938,2.6786265575261266,3.759512104595479,-87.14115794506235,-43.150764,14.294006,5.3636036,76.41422,-5.723918,-2.2301664,-29.200748,-3.3697042,1.4887942,58.543636,-31.081535,1.9073919,-7.250734,0.044647437,26.67396,-4.1945496,25.613943,-20.301748,39.203476,12.048835,3.3917477,23.607542,4.5575953,-17.391754,9.594469,21.533867,-27.307713,1.995115,-37.428215
72,-5.383932590484619,6.763179779052734,71.89119720458984,2.827974315154446,2.824124704587247,-87.22384925761513,-44.659775,14.427495,4.832294,79.49892,-3.5659294,-1.5399907,-28.355694,-3.3976529,1.5542692,59.079308,-31.481358,1.8149613,-6.879485,-0.5072467,27.579126,-3.593119,25.2188,-20.35973,40.32841,11.900282,3.5308645,23.566307,0.6047009,-17.762392,8.743672,19.975843,-28.998468,2.5873463,-38.131542
73,-5.490015983581543,6.750065803527832,71.7835922241211,2.9725867291069545,1.8604610437722335,-87.37089925460555,-46.05256,14.332163,4.166148,82.58332,-2.9984152,-1.1850399,-27.461195,-3.3940914,1.6738452,59.588863,-31.868872,1.7530212,-6.4991927,-1.0635241,28.419605,-2.8924274,24.860193,-20.566736,41.514053,11.531935,3.5474648,23.387974,-3.6920645,-18.304235,8.029391,18.635475,-30.431326,3.1680272,-38.82721
74,-5.5903191566467285,6.722210884094238,71.68365478515625,3.1239193105306926,0.8541241038133374,-87.55811471056272,-47.37418,14.030814,3.4126256,85.69954,-3.4955873,-1.0661519,-26.498318,-3.3828304,1.8314216,60.072945,-32.251778,1.7134013,-6.137335,-1.635208,29.217796,-2.0766068,24.532766,-20.882845,42.743828,10.997633,3.4730566,23.084768,-8.342722,-19.002563,7.4833674,17.467125,-31.687408,3.73683,-39.522003
75,-5.669591426849365,6.694315433502197,71.58928680419922,3.288111141714548,-0.13878887644118762,-87.7756674597125,-48.73244,13.660485,2.6913364,88.80973,-4.395507,-1.0585873,-25.542686,-3.3785043,2.0217628,60.544468,-32.610455,1.6861123,-5.810736,-2.2162652,29.793802,-1.1171138,24.212025,-21.33917,44.059948,10.44838,3.3863978,22.657732,-13.34729,-19.83287,7.115444,16.681269,-32.816746,4.2968054,-40.18129
76,-5.7401933670043945,6.650832176208496,71.49523162841797,3.4759661919669163,-1.0276962357866923,-88.01346480010665,-50.280895,13.382539,2.1091712,91.85965,-5.017101,-1.0245486,-24.713352,-3.393735,2.2416694,61.021145,-32.92073,1.6609174,-5.5355706,-2.7831326,29.793802,0.014220119,23.82863,-22.031914,45.62733,10.024069,3.3646495,22.09556,-18.71208,-20.743502,6.9943624,16.630604,-33.871037,4.847287,-40.783962
77,-5.801830291748047,6.605103492736816,71.40721893310547,3.6637750595885996,-1.9220024846999542,-88.29653417291726,-51.908215,13.282123,1.6590644,94.88529,-5.224588,-0.98013294,-23.885416,-3.3960965,2.4891589,61.50092,-33.182816,1.6310498,-5.2797365,-3.2969475,29.793802,1.1976104,23.405989,-22.844263,47.150555,9.839327,3.4462435,21.433311,-24.40768,-21.740639,6.9421315,16.791155,-34.95032,5.4082,-41.30845
78,-5.850623607635498,6.55898904800415,71.33015441894531,3.853790263274098,-2.8250877115939748,-88.6221189315974,-53.58767,13.2799015,1.2792213,97.90587,-5.3717723,-0.9686086,-23.047787,-3.3872364,2.764247,61.97717,-33.407032,1.6025605,-5.017879,-3.746464,29.793802,2.4198682,22.9572,-23.808039,48.64764,9.793793,3.5823889,20.66405,-30.390099,-22.815165,7.012685,17.09118,-36.004906,5.9673095,-41.78821
79,-5.891314506530762,6.505164623260498,71.27178192138672,4.065897718884801,-3.7224341680626885,-88.95073527794577,-55.33419,13.313167,0.97324663,100.85275,-5.557735,-0.88783485,-22.197153,-3.4121866,3.0449162,62.425426,-33.607685,1.5803212,-4.7398376,-4.147903,29.793802,3.6686938,22.490168,-24.896446,50.102676,9.830226,3.7196367,19.845688,-36.49736,-23.983555,7.2453814,17.468159,-36.96595,6.509709,-42.274242
80,-5.9335174560546875,6.450325012207031,71.2264633178711,4.317011040720704,-4.601138105442069,-89.24258532090674,-57.162807,13.307101,0.7314164,103.65205,-5.874299,-0.6634916,-21.327795,-3.5165386,3.3081481,62.82064,-33.799477,1.5696684,-4.4428887,-4.5175323,29.793802,4.9380274,22.008959,-26.07444,51.497337,9.891212,3.8052816,19.036888,-42.584064,-25.276058,7.6883254,17.860386,-37.755165,7.02139,-42.815132
81,-5.95905876159668,6.386282920837402,71.19182586669922,4.612437741999831,-5.472390957555515,-89.49559682334451,-59.07781,13.253089,0.5574046,106.30917,-6.3999057,-0.23721382,-20.429155,-3.708223,3.5517588,63.167744,-33.98532,1.5697976,-4.107327,-4.8519516,29.793802,6.193864,21.519085,-27.435179,52.842915,9.970986,3.845082,18.189308,-48.658726,-26.69685,8.357618,18.204681,-38.268177,7.4614043,-43.431053
82,-5.97838830947876,6.316603660583496,71.17371368408203,4.939610046017558,-6.333926913745234,-89.72923415477266,-61.079754,13.186489,0.4447141,108.85616,-7.0614357,0.33095714,-19.511042,-3.9624743,3.7833312,63.474556,-34.15658,1.578632,-3.7007854,-5.127705,29.793802,7.415711,21.024597,-29.009182,54.165592,10.093624,3.859255,17.290672,-54.730408,-28.227724,9.231168,18.45924,-38.5535,7.8461375,-44.09658
83,-5.988168239593506,6.229525566101074,71.17154693603516,5.2880072146808725,-7.1574753127581685,-89.9355253873324,-63.17533,13.092243,0.37487906,111.25584,-7.720131,0.9309638,-18.59587,-4.2749815,3.9936783,63.723747,-34.311848,1.5998131,-3.2165046,-5.335921,29.793802,8.629067,20.52391,-30.651194,55.466038,10.247552,3.8172793,16.453876,-60.684063,-29.859383,10.301066,18.613024,-38.773754,8.251225,-44.788685
84,-5.991307258605957,6.128899574279785,71.18365478515625,5.6451617733186525,-7.917410526216593,-90.1063540695297,-65.369576,12.959252,0.3342281,113.47274,-8.237134,1.4554776,-17.703278,-4.641157,4.174127,63.898685,-34.450607,1.6367133,-2.6678808,-5.4751706,29.793802,9.873861,20.013245,-32.1946,56.737858,10.423777,3.6896842,15.794286,-66.482834,-31.59158,11.587694,18.718693,-39.072838,8.757158,-45.483692
85,-5.981837749481201,6.017125606536865,71.21743774414062,6.005437247281058,-8.610967808823153,-90.22734274214282,-67.69225,12.82215,0.3487666,115.48504,-8.584393,1.9216653,-16.825788,-5.0677648,4.3040056,63.988045,-34.59649,1.6907191,-2.0784104,-5.5461497,29.793802,11.145147,19.491655,-33.64438,57.989773,10.6874275,3.4559407,15.322081,-72.24959,-33.4261,13.125409,18.790123,-39.437786,9.375545,-46.186657
86,-5.954141139984131,5.887919902801514,71.27033233642578,6.371942473027084,-9.256470862207022,-90.30775091570284,-70.12727,12.680634,0.41705683,117.31788,-8.830633,2.3717709,-15.949515,-5.5505605,4.39128,64.00139,-34.74157,1.7591947,-1.4244305,-5.554706,29.793802,12.413678,18.964724,-35.079018,59.24805,11.022267,3.1359234,14.987668,-78.035545,-35.34531,14.918318,18.812351,-39.794342,10.070715,-46.90338
87,-5.922255516052246,5.749233245849609,71.33621215820312,6.750749492300894,-9.861855567257503,-90.37529673295953,-72.60607,12.470551,0.4932003,118.98906,-8.981949,2.7373447,-15.0795765,-6.0695877,4.4710784,63.952282,-34.837025,1.8397353,-0.66430604,-5.5158525,29.793802,13.6967325,18.439936,-36.426464,60.525364,11.297359,2.7632906,14.816821,-83.6743,-37.31276,16.916666,18.777315,-40.219147,10.858698,-47.607418
88,-5.872981071472168,5.588118553161621,71.43199157714844,7.148222707412839,-10.433102736495833,-90.45692466749047,-75.06417,12.121375,0.5351497,120.51521,-9.042767,2.94537,-14.223936,-6.6067886,4.5793686,63.854034,-34.833992,1.9304438,0.22786863,-5.4549785,29.793802,15.027609,17.928728,-37.593437,61.81893,11.38375,2.3728077,14.8344755,-89.06329,-39.281452,19.080078,18.744162,-40.788876,11.756713,-48.273037
89,-5.81498384475708,5.4084672927856445,71.54872131347656,7.570871056015423,-10.979373219658285,-90.54408425338727,-77.512344,11.53509,0.539604,121.8577,-8.96594,2.9252377,-13.385695,-7.1744432,4.7183385,63.74273,-34.722088,2.0260785,1.2156141,-5.3940206,29.793802,16.492495,17.433659,-38.47482,63.077175,11.163822,1.9356728,15.139025,-94.31903,-41.235985,21.439745,18.746426,-41.57812,12.839704,-48.82846
90,-5.736448764801025,5.217231273651123,71.7078628540039,8.013409802996744,-11.499196863401655,-90.62767574122218,-79.973885,10.770381,0.5384596,123.02206,-8.76612,2.7232447,-12.5552435,-7.77859,4.8710976,63.602028,-34.52822,2.130285,2.2760918,-5.3373055,29.793802,18.073315,16.958637,-39.111267,64.30268,10.740339,1.4442179,15.68851,-99.53184,-43.157364,23.99738,18.769926,-42.53843,14.082722,-49.30105
91,-5.663180828094482,5.012178421020508,71.90035247802734,8.472984784632585,-11.981286398697351,-90.73495382267143,-82.398674,9.990509,0.54241693,124.085434,-8.541076,2.44555,-11.721589,-8.395312,5.0490932,63.364677,-34.25882,2.254702,3.4261322,-5.304284,29.793802,19.678577,16.522038,-39.592022,65.54756,10.311229,0.9664588,16.299921,-104.550896,-44.992153,26.640003,18.825525,-43.565197,15.355908,-49.816723
92,-5.575389385223389,4.800644397735596,72.13146209716797,8.946102144669428,-12.413131588549525,-90.89215630238228,-84.74013,9.360955,0.55577815,125.12752,-8.385542,2.2069314,-10.877696,-9.002839,5.2648096,62.968117,-33.922615,2.410151,4.6543827,-5.3349705,29.793802,21.247637,16.151773,-39.973648,66.83313,10.068531,0.5768187,16.79335,-109.22075,-46.677307,29.232159,18.954683,-44.562595,16.52993,-50.507343
93,-5.482665061950684,4.557745933532715,72.39559936523438,9.453434781021697,-12.801942779712153,-91.11635186963989,-87.0,8.890667,0.5844269,126.13829,-8.308858,2.0046144,-10.037088,-9.617054,5.54578,62.44777,-33.524292,2.6101346,5.936559,-5.4715314,29.793802,22.860746,15.864822,-40.211773,68.1386,10.062113,0.27427688,17.163242,-113.59779,-48.178856,31.798115,19.417376,-45.72044,17.694752,-51.53146
94,-5.392555236816406,4.318152904510498,72.70072937011719,9.99223029910126,-13.149302446483858,-91.38985550373589,-89.19903,8.505867,0.6234489,127.088104,-8.268328,1.7960432,-9.201116,-10.247891,5.8815646,61.8244,-33.06196,2.845084,7.2271814,-5.715495,29.793802,24.59228,15.661135,-40.231995,69.37636,10.185916,0.02997679,17.4932,-117.79701,-49.489334,34.35757,20.188353,-47.03003,18.898819,-52.77525
95,-5.305150985717773,4.068439960479736,73.03327178955078,10.536324466362164,-13.431989271366026,-91.68544363895742,-91.318275,8.250617,0.65754336,128.02122,-8.276975,1.642504,-8.349512,-10.876352,6.231487,61.01679,-32.535145,3.0914247,8.469482,-6.0500164,29.793802,26.3853,15.539059,-40.04018,70.44855,10.39377,-0.11942323,17.734512,-121.73915,-50.603218,36.76114,20.921412,-48.112522,19.926788,-53.98119
96,-5.2184062004089355,3.8027334213256836,73.40084075927734,11.058346001474561,-13.626464952455919,-91.97453466592448,-93.33989,8.170057,0.6721238,128.9852,-8.346831,1.6060776,-7.4643683,-11.48187,6.555318,59.946136,-31.944635,3.3247287,9.606428,-6.4617124,29.793802,28.18336,15.494058,-39.644165,71.2529,10.642459,-0.13881086,17.833784,-125.339714,-51.53159,38.865917,21.289469,-48.606384,20.530724,-54.90757
97,-5.132882118225098,3.5188846588134766,73.8131103515625,11.550946681292764,-13.712618663956547,-92.25709363525458,-95.31836,8.341123,0.65467393,129.99779,-8.497584,1.7719327,-6.5635233,-12.05579,6.8587995,58.613075,-31.33905,3.5409055,10.624188,-6.9532447,29.793802,30.024431,15.517,-39.00821,71.74414,10.98745,0.052499406,17.681847,-128.60115,-52.302773,40.684406,21.302658,-48.26121,20.479132,-55.491352
98,-5.059134006500244,3.2229979038238525,74.26783752441406,12.030300070671663,-13.704123151498209,-92.543175228243,-97.248344,8.720941,0.60789645,131.0348,-8.718345,2.090435,-5.656518,-12.615415,7.162198,57.05981,-30.705725,3.7503748,11.5495,-7.527132,29.793802,31.940306,15.592858,-38.154068,71.9481,11.432557,0.41005063,17.3248,-131.5854,-52.94691,42.301212,21.170736,-47.352757,19.92984,-55.86322
99,-4.987647533416748,2.9157912731170654,74.76736450195312,12.502309484343314,-13.630524710851875,-92.81639551383815,-99.01901,9.163044,0.54706013,132.07166,-8.972924,2.4196575,-4.710893,-13.181799,7.4467754,55.268757,-29.956337,3.9513412,12.387459,-8.179028,29.793802,33.85416,15.70489,-37.173344,71.88921,11.856774,0.7821229,16.945986,-134.41603,-53.492985,43.79055,20.937216,-46.22301,19.215187,-56.076485
100,-4.924620151519775,2.5977210998535156,75.31221771240234,12.968104724036827,-13.51969469023292,-93.06026083613965,-100.52308,9.525586,0.4919855,133.08556,-9.221598,2.6154869,-3.6999252,-13.766739,7.6914372,53.228233,-28.99953,4.141612,13.172699,-8.840968,29.793802,35.638336,15.839566,-36.222885,71.627815,12.128948,1.0179507,16.72428,-136.81296,-53.95505,44.951366,20.395021,-45.469738,18.678844,-56.197792
101,-4.847415924072266,2.283560276031494,75.90290069580078,13.45225325148551,-13.37521720192455,-93.28550113244862,-101.76421,9.806586,0.4478913,134.10197,-9.4831,2.6406732,-2.5832412,-14.408761,7.893838,50.876663,-27.901447,4.30974,13.8981285,-9.589176,29.793802,37.319542,15.983457,-35.312737,71.2229,12.150907,1.0775847,16.669043,-139.0471,-54.364323,45.920338,19.604233,-44.902355,18.359343,-56.220848
102,-4.784404754638672,1.9682748317718506,76.5460433959961,13.941604289097725,-13.182112290623081,-93.49301443996285,-102.79163,10.07158,0.4074065,135.12419,-9.770465,2.5722344,-1.3933378,-15.083572,8.059279,48.254852,-26.689537,4.4602656,14.589241,-10.375092,29.793802,38.88132,16.129772,-34.4388,70.691055,12.008411,1.0390693,16.691742,-140.96936,-54.74222,46.666946,18.53139,-44.440834,18.09606,-56.117588
103,-4.723018169403076,1.6490496397018433,77.23592376708984,14.39029167019838,-12.951436536413269,-93.65491290510576,-103.54759,10.275908,0.38839787,136.08911,-10.035902,2.434656,-0.1994572,-15.725199,8.184691,45.50137,-25.2217,4.6164308,15.212707,-11.157507,29.793802,40.265194,16.27755,-33.482666,69.957275,11.8762665,0.9364362,16.865559,-142.68672,-55.120674,47.379204,17.426132,-44.117783,17.907932,-55.940594
104,-4.664412975311279,1.3375142812728882,77.9618911743164,14.75535410101301,-12.69520215747445,-93.74431190451968,-103.97649,10.375015,0.40737802,136.93217,-10.227787,2.253977,0.929961,-16.272865,8.275594,42.74999,-23.353012,4.8001556,15.74572,-11.879241,29.793802,41.4107,16.431341,-32.34542,68.9406,11.925801,0.80453074,17.259907,-144.25992,-55.52735,48.219322,16.506296,-44.00381,17.816349,-55.74584
105,-4.5954976081848145,1.0395290851593018,78.72550964355469,15.054652114408002,-12.413806376826358,-93.76236573750768,-104.094635,10.302621,0.46974817,137.7036,-10.367542,1.9796226,2.0532343,-16.765835,8.329147,39.905838,-21.076412,4.9927173,16.203838,-12.559547,29.793802,42.335438,16.599174,-30.95062,67.63078,12.196505,0.63018316,17.872463,-145.73872,-55.982334,49.26444,15.84577,-44.31397,17.969233,-55.741398
